ID,Language_ID,Parameter_ID,Lemma_ID,Gloss_ID,Tag_ID,Form,Segments,Comment,Source
5057,1,1324,1255,,19,toleroː,t o l e r oː,,
5058,1,1324,1255,,20,tolerat,t o l e r a t,,
5059,2,1324,,,,tolazaːjoː,t o l a z aː j oː,,
5060,2,1324,,,,tolazaːjeti,t o l a z aː j e t i,,
5061,1,1325,1256,,1,tolloː,t o l l oː,,
5062,1,1325,1256,,2,tollit,t o l l i t,,
5063,2,1325,,,,tolnoː,t o l n oː,,
5064,2,1325,,,,tolneti,t o l n e t i,,
5065,1,1326,1257,,7,tondeoː,t o n d e oː,,
5066,1,1326,1257,,8,tondet,t o n d e t,,
5067,2,1326,,,,tondejoː,t o n d e j oː,,
5068,2,1326,,,,tondejeti,t o n d e j e t i,,
5069,1,1327,1258,,19,tonoː,t o n oː,,
5070,1,1327,1258,,20,tonat,t o n a t,,
5071,2,1327,,,,tonaːjoː,t o n aː j oː,,
5072,2,1327,,,,tonaːjeti,t o n aː j e t i,,
5073,1,1328,1259,,17,tormentum,t o r m e n t u m,,
5074,1,1328,1259,,18,tormentiː,t o r m e n t iː,,
5075,2,1328,,,,torkwmentom,t o r k w m e n t o m,,
5076,2,1328,,,,torkwmentiː,t o r k w m e n t iː,,
5077,1,1329,1260,,7,torpeoː,t o r p e oː,,
5078,1,1329,1260,,8,torpet,t o r p e t,,
5079,2,1329,,,,torpeːoː,t o r p eː oː,,
5080,2,1329,,,,torpeːeti,t o r p eː e t i,,
5081,1,1330,1261,,7,torqueoː,t o r qu e oː,,
5082,1,1330,1261,,8,torquet,t o r qu e t,,
5083,2,1330,,,,torkʷejoː,t o r kʷ e j oː,,
5084,2,1330,,,,torkʷejeti,t o r kʷ e j e t i,,
5085,1,1331,1262,,7,torreoː,t o r r e oː,,
5086,1,1331,1262,,8,torret,t o r r e t,,
5087,2,1331,,,,torzejoː,t o r z e j oː,,
5088,2,1331,,,,torzejeti,t o r z e j e t i,,
5089,1,1332,1263,,9,torvus,t o r v u s,,
5090,1,1332,1263,,10,torviː,t o r v iː,,
5091,2,1332,,,,torgwos,t o r g w o s,,
5092,2,1332,,,,torgwiː,t o r g w iː,,
5093,1,1333,1261,,38,torsiː,t o r s iː,,
5094,2,1333,,,,torkwsai,t o r k w s ai,,
5095,1,1334,1261,,9,tortus,t o r t u s,,
5096,1,1334,1261,,10,tortiː,t o r t iː,,
5097,2,1334,,,,torkwtos,t o r k w t o s,,
5098,2,1334,,,,torkwtiː,t o r k w t iː,,
5099,1,1335,1264,,98,tot,t o t,,
5100,2,1335,,,,toti,t o t i,,
5101,1,1336,1265,208,104,toːleːs,t oː l eː s,,
5102,1,1336,1265,208,105,toːlium,t oː l i u m,,
5103,2,1336,,208,,tonslejes,t o n s l e j e s,,
5104,2,1336,,208,,tonsljoːm,t o n s l j oː m,,
5105,1,1337,1266,,17,toːmentum,t oː m e n t u m,,
5106,1,1337,1266,,18,toːmentiː,t oː m e n t iː,,
5107,2,1337,,,,towamentom,t o w a m e n t o m,,
5108,2,1337,,,,towamentiː,t o w a m e n t iː,,
5109,1,1338,1267,,34,toːnsilla,t oː n s i l l a,,
5110,1,1338,1267,,35,toːnsillae,t oː n s i l l ae,,
5111,2,1338,,,,tonslilaː,t o n s l i l aː,,
5112,2,1338,,,,tonslilaːiː,t o n s l i l aː iː,,
5113,1,1339,1268,209,9,toːtus,t oː t u s,,
5114,2,1339,,209,,toutos,t ou t o s,,
5115,1,1340,1269,,3,trabs,t r a b s,,
5116,1,1340,1269,,4,trabis,t r a b i s,,
5117,2,1340,,,,trabs,t r a b s,,
5118,2,1340,,,,trabes,t r a b e s,,
5119,1,1341,1270,,25,tractus,t r a c t u s,,
5120,1,1341,1270,,26,tractiː,t r a c t iː,,
5121,2,1341,,,,traɣtos,t r a ɣ t o s,,
5122,2,1341,,,,traɣtiː,t r a ɣ t iː,,
5123,1,1342,1270,,1,trahoː,t r a h oː,,
5124,1,1342,1270,,2,trahit,t r a h i t,,
5125,2,1342,,,,traɣoː,t r a ɣ oː,,
5126,2,1342,,,,traɣeti,t r a ɣ e t i,,
5127,1,1343,1271,,0,traːns,t r aː n s,,
5128,2,1343,,,,traːnts,t r aː n t s,,
5129,1,1344,1270,,56,traːxiː,t r aː x iː,,
5130,2,1344,,,,traːɣsaiː,t r aː ɣ s a iː,,
5131,1,1345,1272,,1,tremoː,t r e m oː,,
5132,1,1345,1272,,2,tremit,t r e m i t,,
5133,2,1345,,,,tremoː,t r e m oː,,
5134,2,1345,,,,tremeti,t r e m e t i,,
5135,1,1346,1273,,106,treːs,t r eː s,,
5136,2,1346,,,,trejes,t r e j e s,,
5137,1,1347,1274,,15,tribus,t r i b u s,,
5138,1,1347,1274,,16,tribuːs,t r i b uː s,,
5139,2,1347,,,,triðus,t r i ð u s,,
5140,2,1347,,,,triβus,t r i β u s,,
5141,2,1347,,,,triðuos,t r i ð u o s,,
5142,2,1347,,,,triβuos,t r i β u o s,,
5143,1,1348,1275,,48,triceps,t r i c e p s,,
5144,2,1348,,,,triskaputis,t r i s k a p u t i s,,
5145,1,1349,1276,,17,triːduum,t r iː d u u m,,
5146,2,1349,,,,trizdiwom,t r i z d i w o m,,
5147,1,1350,1277,,9,triquetrus,t r i qu e t r u s,,
5148,1,1350,1277,,10,triquetriː,t r i qu e t r iː,,
5149,2,1350,,,,trikwadros,t r i k w a d r o s,,
5150,2,1350,,,,trikwadriː,t r i k w a d r iː,,
5151,1,1351,1278,,23,triːstis,t r iː s t i s,,
5152,2,1351,,,,treistis,t r ei s t i s,,
5153,1,1352,1279,,1,truːdoː,t r uː d oː,,
5154,1,1352,1279,,2,truːdit,t r uː d i t,,
5155,2,1352,,,,troudoː,t r ou d oː,,
5156,2,1352,,,,troudeti,t r ou d e t i,,
5157,1,1353,1280,,48,trux,t r u x,,
5158,1,1353,1280,,49,trucis,t r u c i s,,
5159,2,1353,,,,druks,d r u k s,,
5160,2,1353,,,,drukes,d r u k e s,,
5161,1,1354,1281,,34,tucca,t u c c a,,
5162,2,1354,,,,tukko,t u k k o,,
5163,1,1355,1282,,5,tudes,t u d e s,,
5164,1,1355,1282,,6,tuditis,t u d i t i s,,
5165,2,1355,,,,tudets,t u d e t s,,
5166,2,1355,,,,tudetes,t u d e t e s,,
5167,1,1356,1283,,61,tueor,t u e o r,,
5168,1,1356,1283,,8,tueːtur,t u eː t u r,,
5169,2,1356,,,,towejoːr,t o w e j oː r,,
5170,2,1356,,,,towejeːeti,t o w e j eː e t i,,
5171,1,1357,1284,,29,tum,t u m,,
5172,2,1357,,,,tom,t o m,,
5173,1,1358,1285,,7,tumeoː,t u m e oː,,
5174,1,1358,1285,,8,tumet,t u m e t,,
5175,2,1358,,,,tumeːoː,t u m eː oː,,
5176,2,1358,,,,tumeːeti,t u m eː e t i,,
5177,1,1359,1286,,1,tundoː,t u n d oː,,
5178,1,1359,1286,,2,tundit,t u n d i t,,
5179,2,1359,,,,tundoː,t u n d oː,,
5180,2,1359,,,,tundeti,t u n d e t i,,
5181,1,1360,1287,,21,turdus,t u r d u s,,
5182,1,1360,1287,,22,turdiː,t u r d iː,,
5183,2,1360,,,,torzdos,t o r z d o s,,
5184,2,1360,,,,torzdiː,t o r z d iː,,
5185,1,1361,1288,,84,tuus,t u u s,,
5186,2,1361,,,,towos,t o w o s,,
5187,1,1362,1289,,58,tuː,t uː,,
5188,2,1362,,,,tuː,t uː,,
5189,1,1363,1286,210,25,tuːsus,t uː s u s,,
5190,1,1363,1286,210,26,tuːsiː,t uː s iː,,
5191,2,1363,,210,,tudtos,t u d t o s,,
5192,2,1363,,210,,tudtiː,t u d t iː,,
5193,1,1364,1290,,43,ulciːscor,u l c iː s c o r,,
5194,1,1364,1290,,44,ulciːscitur,u l c iː s c i t u r,,
5195,2,1364,,,,olkiːskoːr,o l k iː s k oː r,,
5196,2,1364,,,,olkiːsketetor,o l k iː s k e t e t o r,,
5197,1,1365,1291,,13,ulcus,u l c u s,,
5198,1,1365,1291,,14,ulceris,u l c e r i s,,
5199,2,1365,,,,elkos,e l k o s,,
5200,2,1365,,,,elkeres,e l k e r e s,,
5201,1,1366,1292,,34,ulna,u l n a,,
5202,1,1366,1292,,35,ulnae,u l n ae,,
5203,2,1366,,,,olenaː,o l e n aː,,
5204,2,1366,,,,olenaːiː,o l e n aː iː,,
5205,1,1367,1293,,31,ulmus,u l m u s,,
5206,1,1367,1293,,32,ulmiː,u l m iː,,
5207,2,1367,,,,olmos,o l m o s,,
5208,2,1367,,,,olmiː,o l m iː,,
5209,1,1368,1294,,0,ultraː,u l t r aː,,
5210,2,1368,,,,olteraːd,o l t e r aː d,,
5211,1,1369,1295,,9,ultimus,u l t i m u s,,
5212,1,1369,1295,,10,ultimiː,u l t i m iː,,
5213,2,1369,,,,oltamos,o l t a m o s,,
5214,2,1369,,,,oltamiː,o l t a m iː,,
5215,1,1370,1290,,63,ultus,u l t u s,,
5216,1,1370,1290,,64,ultiː,u l t iː,,
5217,2,1370,,,,olktos,o l k t o s,,
5218,2,1370,,,,olktiː,o l k t iː,,
5219,1,1371,1296,,21,umbiliːcus,u m b i l iː c u s,,
5220,1,1371,1296,,22,umbiliːciː,u m b i l iː c iː,,
5221,2,1371,,,,ombeliːkos,o m b e l iː k o s,,
5222,2,1371,,,,ombeliːkiː,o m b e l iː k iː,,
5223,1,1372,1297,,5,umboː,u m b oː,,
5224,1,1372,1297,,6,umboːnis,u m b oː n i s,,
5225,2,1372,,,,omboːn,o m b oː n,,
5226,2,1372,,,,omboːnes,o m b oː n e s,,
5227,1,1373,1298,,34,umbra,u m b r a,,
5228,1,1373,1298,,35,umbrae,u m b r ae,,
5229,2,1373,,,,unksraː,u n k s r aː,,
5230,2,1373,,,,unksraːiː,u n k s r aː iː,,
5231,1,1374,1299,,21,umerus,u m e r u s,,
5232,1,1374,1299,,22,umeriː,u m e r iː,,
5233,2,1374,,,,omezos,o m e z o s,,
5234,2,1374,,,,omesiː,o m e s iː,,
5235,1,1375,1300,,9,unctus,u n c t u s,,
5236,1,1375,1300,,10,unctiː,u n c t iː,,
5237,2,1375,,,,ongʷtos,o n gʷ t o s,,
5238,2,1375,,,,ongʷtiː,o n gʷ t iː,,
5239,1,1376,1301,,21,uncus,u n c u s,,
5240,1,1376,1301,,22,unciː,u n c iː,,
5241,2,1376,,,,onkos,o n k o s,,
5242,2,1376,,,,onkiː,o n k iː,,
5243,1,1377,1302,,34,unda,u n d a,,
5244,1,1377,1302,,35,undae,u n d ae,,
5245,2,1377,,,,udnaː,u d n aː,,
5246,2,1377,,,,udnaːiː,u d n aː iː,,
5247,1,1378,1303,,13,uŋguen,u ŋ g u e n,,
5248,1,1378,1303,,14,uŋguinis,u ŋ g u i n i s,,
5249,2,1378,,,,ongʷen,o n gʷ e n,,
5250,2,1378,,,,ongʷenes,o n gʷ e n e s,,
5251,1,1379,1304,,5,uŋguis,u ŋ g u i s,,
5252,1,1379,1304,,6,uŋguis,u ŋ g u i s,,
5253,2,1379,,,,unguis,u n g u i s,,
5254,2,1379,,,,ungues,u n g u e s,,
5255,1,1380,1305,,34,uŋgula,u ŋ g u l a,,
5256,1,1380,1305,,35,uŋgulae,u ŋ g u l ae,,
5257,2,1380,,,,onglaː,o n g l aː,,
5258,2,1380,,,,onglaːiː,o n g l aː iː,,
5259,1,1381,1306,,21,uŋgulus,u ŋ g u l u s,,
5260,1,1381,1306,,22,uŋguliː,u ŋ g u l iː,,
5261,2,1381,,,,ongelos,o n g e l o s,,
5262,2,1381,,,,ongeliː,o n g e l iː,,
5263,1,1382,1307,,1,uŋguoː,u ŋ g u oː,,
5264,1,1382,1307,,2,uŋguit,u ŋ g u i t,,
5265,2,1382,,,,ongʷoː,o n gʷ oː,,
5266,2,1382,,,,ongʷeti,o n gʷ e t i,,
5267,1,1383,1308,,3,urbs,u r b s,,
5268,1,1383,1308,,4,urbis,u r b i s,,
5269,2,1383,,,,worβis,w o r β i s,,
5270,2,1383,,,,worβes,w o r β e s,,
5271,1,1384,1309,,7,urgeoː,u r g e oː,,
5272,1,1384,1309,,8,urget,u r g e t,,
5273,2,1384,,,,worɣejoː,w o r ɣ e j oː,,
5274,2,1384,,,,worɣejeti,w o r ɣ e j e t i,,
5275,1,1385,1310,,34,ursa,u r s a,,
5276,1,1385,1310,,35,ursae,u r s ae,,
5277,2,1385,,,,orssaː,o r s s aː,,
5278,2,1385,,,,orssaːiː,o r s s aː iː,,
5279,1,1386,1311,211,21,ursus,u r s u s,,
5280,1,1386,1311,211,22,ursiː,u r s iː,,
5281,2,1386,,211,,orssos,o r s s o s,,
5282,2,1386,,211,,arktos,a r k t o s,,
5283,2,1386,,211,,orssiː,o r s s iː,,
5284,2,1386,,211,,arktiː,a r k t iː,,
5285,1,1387,1312,,5,uter,u t e r,,
5286,1,1387,1312,,6,utris,u t r i s,,
5287,2,1387,,,,udris,u d r i s,,
5288,2,1387,,,,udres,u d r e s,,
5289,1,1388,1313,212,21,uterus,u t e r u s,,
5290,1,1388,1313,212,22,uderiː,u d e r iː,,
5291,2,1388,,212,,uderos,u d e r o s,,
5292,2,1388,,212,,uteriː,u t e r iː,,
5293,1,1389,1314,,3,uxor,u x o r,,
5294,1,1389,1314,,4,uxoːris,u x oː r i s,,
5295,2,1389,,,,uksoːr,u k s oː r,,
5296,2,1389,,,,uksoːres,u k s oː r e s,,
5297,1,1390,1315,,13,uːber,uː b e r,,
5298,1,1390,1315,,14,uːberis,uː b e r i s,,
5299,2,1390,,,,ouðris,ou ð r i s,,
5300,2,1390,,,,ouðres,ou ð r e s,,
5301,1,1391,1316,,9,uːdus,uː d u s,,
5302,1,1391,1316,,10,uːdiː,uː d iː,,
5303,2,1391,,,,uwidos,u w i d o s,,
5304,2,1391,,,,uwidiː,u w i d iː,,
5305,1,1392,1317,,9,uːllus,uː l l u s,,
5306,2,1392,,,,oinolos,oi n o l o s,,
5307,1,1393,1318,,7,uːmeoː,uː m e oː,,
5308,1,1393,1318,,8,uːmet,uː m e t,,
5309,2,1393,,,,uːmeːoː,uː m eː oː,,
5310,2,1393,,,,uːmeːeti,uː m eː e t i,,
5311,1,1394,1319,,107,uːnus,uː n u s,,
5312,1,1394,1319,,108,uːna,uː n a,,
5313,2,1394,,,,oinos,oi n o s,,
5314,2,1394,,,,oinaː,oi n aː,,
5315,1,1395,1320,,1,uːroː,uː r oː,,
5316,1,1395,1320,,2,uːrit,uː r i t,,
5317,2,1395,,,,ouzoː,ou z oː,,
5318,2,1395,,,,ouzeti,ou z e t i,,
5319,1,1396,1321,,29,uːsque,uː s qu e,,
5320,2,1396,,,,uːskʷe,uː s kʷ e,,
5321,1,1397,1322,,21,uːsus,uː s u s,,
5322,1,1397,1322,,22,uːsiː,uː s iː,,
5323,2,1397,,,,oissos,oi s s o s,,
5324,2,1397,,,,oissiː,oi s s iː,,
5325,1,1398,1322,,43,uːtor,uː t o r,,
5326,1,1398,1322,,44,uːtitur,uː t i t u r,,
5327,2,1398,,,,oitoːr,oi t oː r,,
5328,2,1398,,,,oitetor,oi t e t o r,,
5329,1,1399,1323,,34,uːva,uː v a,,
5330,1,1399,1323,,35,uːvae,uː v ae,,
5331,2,1399,,,,oiwaː,oi w aː,,
5332,2,1399,,,,oiwaːiː,oi w aː iː,,
5333,1,1400,1324,213,34,vacca,v a c c a,,
5334,1,1400,1324,213,35,vaccae,v a c c ae,,
5335,2,1400,,213,,waːkaː,w aː k aː,,
5336,2,1400,,213,,wakkaːiː,w a k k aː iː,,
5337,1,1401,1325,,19,vacoː,v a c oː,,
5338,1,1401,1325,,20,vacat,v a c a t,,
5339,2,1401,,,,wakaːjoː,w a k aː j oː,,
5340,2,1401,,,,wakaːjeti,w a k aː j e t i,,
5341,1,1402,1326,,9,vacuus,v a c u u s,,
5342,1,1402,1326,,10,vacuiː,v a c u iː,,
5343,2,1402,,,,wakowos,w a k o w o s,,
5344,2,1402,,,,wakowiː,w a k o w iː,,
5345,1,1403,1327,,17,vadum,v a d u m,,
5346,1,1403,1327,,18,vadiː,v a d iː,,
5347,2,1403,,,,waðom,w a ð o m,,
5348,2,1403,,,,waðiː,w a ð iː,,
5349,1,1404,1328,,109,vae,v ae,,
5350,2,1404,,,,wai,w ai,,
5351,1,1405,1329,214,9,vafer,v a f e r,,
5352,1,1405,1329,214,10,vafriː,v a f r iː,,
5353,2,1405,,214,,wasros,w a s r o s,,
5354,2,1405,,214,,wasriː,w a s r iː,,
5355,1,1406,1330,,9,vagus,v a g u s,,
5356,1,1406,1330,,10,vagiː,v a g iː,,
5357,2,1406,,,,wagos,w a g o s,,
5358,2,1406,,,,wagiː,w a g iː,,
5359,1,1407,1331,,7,valeoː,v a l e oː,,
5360,1,1407,1331,,8,valet,v a l e t,,
5361,2,1407,,,,waleːoː,w a l eː oː,,
5362,2,1407,,,,waleːeti,w a l eː e t i,,
5363,1,1408,1332,,17,vallum,v a l l u m,,
5364,1,1408,1332,,18,valliː,v a l l iː,,
5365,2,1408,,,,walsom,w a l s o m,,
5366,2,1408,,,,walsiː,w a l s iː,,
5367,1,1409,1333,,21,vallus,v a l l u s,,
5368,1,1409,1333,,18,valliː,v a l l iː,,
5369,2,1409,,,,wantnelos,w a n t n e l o s,,
5370,2,1409,,,,wantneliː,w a n t n e l iː,,
5371,1,1410,1334,215,34,valva,v a l v a,,
5372,1,1410,1334,215,35,valvae,v a l v ae,,
5373,2,1410,,215,,wolawaː,w o l a w aː,,
5374,2,1410,,215,,wolawaːiː,w o l a w aː iː,,
5375,1,1411,1335,,31,vannus,v a n n u s,,
5376,1,1411,1335,,32,vanniː,v a n n iː,,
5377,2,1411,,,,wantnos,w a n t n o s,,
5378,2,1411,,,,wantniː,w a n t n iː,,
5379,1,1412,1336,216,5,vapor,v a p o r,,
5380,1,1412,1336,216,6,vapoːris,v a p oː r i s,,
5381,2,1412,,216,,kwwapoːs,k w w a p oː s,,
5382,2,1412,,216,,kwwapoːses,k w w a p oː s e s,,
5383,1,1413,1337,,9,varus,v a r u s,,
5384,1,1413,1337,,10,variː,v a r iː,,
5385,2,1413,,,,waros,w a r o s,,
5386,2,1413,,,,wariː,w a r iː,,
5387,1,1414,1338,217,5,vas,v a s,,
5388,1,1414,1338,217,6,vadis,v a d i s,,
5389,2,1414,,217,,woss,w o s s,,
5390,2,1414,,217,,waðos,w a ð o s,,
5391,1,1415,1339,,1,vaːdoː,v aː d oː,,
5392,1,1415,1339,,2,vaːdit,v aː d i t,,
5393,2,1415,,,,waːðoː,w aː ð oː,,
5394,2,1415,,,,waːðeti,w aː ð e t i,,
5395,1,1416,1340,,34,vaːgiːna,v aː g iː n a,,
5396,1,1416,1340,,35,vaːgiːnae,v aː g iː n ae,,
5397,2,1416,,,,waːgiːnaː,w aː g iː n aː,,
5398,2,1416,,,,waːgiːnaːiː,w aː g iː n aː iː,,
5399,1,1417,1341,,36,vaːgioː,v aː g i oː,,
5400,1,1417,1341,,37,vaːgit,v aː g i t,,
5401,2,1417,,,,waːgijoː,w aː g i j oː,,
5402,2,1417,,,,waːgijeti,w aː g i j e t i,,
5403,1,1418,1342,,9,vaːnus,v aː n u s,,
5404,1,1418,1342,,10,vaːniː,v aː n iː,,
5405,2,1418,,,,waːznos,w aː z n o s,,
5406,2,1418,,,,waːzniː,w aː z n iː,,
5407,1,1419,1343,,19,vaːpuloː,v aː p u l oː,,
5408,1,1419,1343,,20,vaːpulat,v aː p u l a t,,
5409,2,1419,,,,waːpelaːjoː,w aː p e l aː j oː,,
5410,2,1419,,,,waːpelaːjeti,w aː p e l aː j e t i,,
5411,1,1420,1338,,13,vaːs,v aː s,,
5412,1,1420,1338,,14,vaːsis,v aː s i s,,
5413,2,1420,,,,waːss,w aː s s,,
5414,2,1420,,,,waːses,w aː s e s,,
5415,1,1421,1344,,9,vaːstus,v aː s t u s,,
5416,1,1421,1344,,10,vaːstiː,v aː s t iː,,
5417,2,1421,,,,waːstos,w aː s t o s,,
5418,2,1421,,,,waːstiː,w aː s t iː,,
5419,1,1422,1345,,5,vaːteːs,v aː t eː s,,
5420,1,1422,1345,,6,vaːtis,v aː t i s,,
5421,2,1422,,,,waːteːs,w aː t eː s,,
5422,2,1422,,,,waːtes,w aː t e s,,
5423,1,1423,1346,,25,vectus,v e c t u s,,
5424,1,1423,1346,,26,vectiː,v e c t iː,,
5425,2,1423,,,,weɣtos,w e ɣ t o s,,
5426,2,1423,,,,weɣtiː,w e ɣ t iː,,
5427,1,1424,1347,,7,vegeoː,v e g e oː,,
5428,1,1424,1347,,8,veget,v e g e t,,
5429,2,1424,,,,wegejoː,w e g e j oː,,
5430,2,1424,,,,wegejeti,w e g e j e t i,,
5431,1,1425,1348,,17,vehiculum,v e h i c u l u m,,
5432,1,1425,1348,,18,vehiculiː,v e h i c u l iː,,
5433,2,1425,,,,weɣitlom,w e ɣ i t l o m,,
5434,2,1425,,,,weɣitliː,w e ɣ i t l iː,,
5435,1,1426,1346,,1,vehoː,v e h oː,,
5436,1,1426,1346,,2,vehit,v e h i t,,
5437,2,1426,,,,weɣoː,w e ɣ oː,,
5438,2,1426,,,,weɣeti,w e ɣ e t i,,
5439,1,1427,1349,,1,velloː,v e l l oː,,
5440,1,1427,1349,,2,vellit,v e l l i t,,
5441,2,1427,,,,welnoː,w e l n oː,,
5442,2,1427,,,,welneti,w e l n e t i,,
5443,1,1428,1350,,50,veneror,v e n e r o r,,
5444,1,1428,1350,,51,veneraːtur,v e n e r aː t u r,,
5445,2,1428,,,,wenezaːjoːr,w e n e z aː j oː r,,
5446,2,1428,,,,wenezaːjetor,w e n e z aː j e t o r,,
5447,1,1429,1351,,17,veneːnum,v e n eː n u m,,
5448,1,1429,1351,,18,veneːniː,v e n eː n iː,,
5449,2,1429,,,,weneznom,w e n e z n o m,,
5450,2,1429,,,,wenezniː,w e n e z n iː,,
5451,1,1430,1352,,34,venia,v e n i a,,
5452,1,1430,1352,,35,veniae,v e n i ae,,
5453,2,1430,,,,wenjaː,w e n j aː,,
5454,2,1430,,,,wenjaːiː,w e n j aː iː,,
5455,1,1431,1353,,36,venioː,v e n i oː,,
5456,1,1431,1353,,37,venit,v e n i t,,
5457,2,1431,,,,gʷenjoː,gʷ e n j oː,,
5458,2,1431,,,,gʷenjeti,gʷ e n j e t i,,
5459,1,1432,1354,,5,venter,v e n t e r,,
5460,1,1432,1354,,6,ventris,v e n t r i s,,
5461,2,1432,,,,wendris,w e n d r i s,,
5462,2,1432,,,,wendres,w e n d r e s,,
5463,1,1433,1355,,21,ventus,v e n t u s,,
5464,1,1433,1355,,18,ventiː,v e n t iː,,
5465,2,1433,,,,wentos,w e n t o s,,
5466,2,1433,,,,wentiː,w e n t iː,,
5467,1,1434,1356,,21,ventus,v e n t u s,,
5468,1,1434,1356,,22,ventuːs,v e n t uː s,,
5469,2,1434,,,,gʷentus,gʷ e n t u s,,
5470,2,1434,,,,gʷentuos,gʷ e n t u o s,,
5471,1,1435,1357,,3,venus,v e n u s,,
5472,1,1435,1357,,4,veneris,v e n e r i s,,
5473,2,1435,,,,wenos,w e n o s,,
5474,2,1435,,,,wenezes,w e n e z e s,,
5475,1,1436,1358,,9,venustus,v e n u s t u s,,
5476,1,1436,1358,,10,venustiː,v e n u s t iː,,
5477,2,1436,,,,wenostos,w e n o s t o s,,
5478,2,1436,,,,wenostiː,w e n o s t iː,,
5479,1,1437,1359,218,110,verbera,v e r b e r a,,
5480,2,1437,,218,,werβesa,w e r β e s a,,
5481,1,1438,1360,,17,verbum,v e r b u m,,
5482,1,1438,1360,,18,verbiː,v e r b iː,,
5483,2,1438,,,,werβom,w e r β o m,,
5484,2,1438,,,,werβiː,w e r β iː,,
5485,1,1439,1361,,61,vereor,v e r e o r,,
5486,1,1439,1361,,62,vereːtur,v e r eː t u r,,
5487,2,1439,,,,wereːoːr,w e r eː oː r,,
5488,2,1439,,,,wereːetor,w e r eː e t o r,,
5489,1,1440,1362,,1,vergoː,v e r g oː,,
5490,1,1440,1362,,2,vergit,v e r g i t,,
5491,2,1440,,,,wergoː,w e r g oː,,
5492,2,1440,,,,wergeti,w e r g e t i,,
5493,1,1441,1363,,5,vermis,v e r m i s,,
5494,1,1441,1363,,6,vermis,v e r m i s,,
5495,2,1441,,,,wormis,w o r m i s,,
5496,2,1441,,,,wormes,w o r m e s,,
5497,1,1442,1364,219,5,verreːs,v e r r eː s,,
5498,1,1442,1364,219,6,verris,v e r r i s,,
5499,2,1442,,219,,werseːn,w e r s eː n,,
5500,2,1442,,219,,werses,w e r s e s,,
5501,1,1443,1365,,1,verroː,v e r r oː,,
5502,1,1443,1365,,2,verrit,v e r r i t,,
5503,2,1443,,,,worsoː,w o r s oː,,
5504,2,1443,,,,worseti,w o r s e t i,,
5505,1,1444,1366,,34,verruːca,v e r r uː c a,,
5506,1,1444,1366,,35,verruːcae,v e r r uː c ae,,
5507,2,1444,,,,worsuːkaː,w o r s uː k aː,,
5508,2,1444,,,,worsuːkaːiː,w o r s uː k aː iː,,
5509,1,1445,1367,,25,versus,v e r s u s,,
5510,1,1445,1367,,26,versiː,v e r s iː,,
5511,2,1445,,,,worssos,w o r s s o s,,
5512,2,1445,,,,worssiː,w o r s s iː,,
5513,1,1446,1367,,1,vertoː,v e r t oː,,
5514,1,1446,1367,,2,vertit,v e r t i t,,
5515,2,1446,,,,wertoː,w e r t oː,,
5516,2,1446,,,,werteti,w e r t e t i,,
5517,1,1447,1368,,69,veruː,v e r uː,,
5518,1,1447,1368,,70,veruːs,v e r uː s,,
5519,2,1447,,,,gʷeru,gʷ e r u,,
5520,2,1447,,,,gʷeruos,gʷ e r u o s,,
5521,1,1448,1369,220,34,vespa,v e s p a,,
5522,1,1448,1369,220,35,vespae,v e s p ae,,
5523,2,1448,,220,,wopsaː,w o p s aː,,
5524,2,1448,,220,,wopsaːiː,w o p s aː iː,,
5525,1,1449,1370,,21,vesper,v e s p e r,,
5526,1,1449,1370,,22,vesperiː,v e s p e r iː,,
5527,2,1449,,,,weksperos,w e k s p e r o s,,
5528,2,1449,,,,weksperiː,w e k s p e r iː,,
5529,1,1450,1371,,84,vester,v e s t e r,,
5530,1,1450,1371,,85,vestriː,v e s t r iː,,
5531,2,1450,,,,westeros,w e s t e r o s,,
5532,2,1450,,,,westeriː,w e s t e r iː,,
5533,1,1451,1372,,17,vestiːgium,v e s t iː g i u m,,
5534,1,1451,1372,,18,vestigiː,v e s t i g iː,,
5535,2,1451,,,,werstiagjom,w e r s t i a g j o m,,
5536,2,1451,,,,werstiagjiː,w e r s t i a g j iː,,
5537,1,1452,1373,,3,vestis,v e s t i s,,
5538,1,1452,1373,,4,vestis,v e s t i s,,
5539,2,1452,,,,westis,w e s t i s,,
5540,2,1452,,,,westes,w e s t e s,,
5541,1,1453,1374,,19,vetoː,v e t oː,,
5542,1,1453,1374,,20,vetat,v e t a t,,
5543,2,1453,,,,wotaːjoː,w o t aː j oː,,
5544,2,1453,,,,wotaːjeti,w o t aː j e t i,,
5545,1,1454,1375,,48,vetus,v e t u s,,
5546,1,1454,1375,,49,veteris,v e t e r i s,,
5547,2,1454,,,,wetos,w e t o s,,
5548,2,1454,,,,wetezos,w e t e z o s,,
5549,1,1455,1376,,9,vetustus,v e t u s t u s,,
5550,1,1455,1376,,10,vetustiː,v e t u s t iː,,
5551,2,1455,,,,wetustos,w e t u s t o s,,
5552,2,1455,,,,wetustiː,w e t u s t iː,,
5553,1,1456,1377,,19,vexoː,v e x oː,,
5554,1,1456,1377,,20,vexat,v e x a t,,
5555,2,1456,,,,weɣsaːjoː,w e ɣ s aː j oː,,
5556,2,1456,,,,weɣsaːjeti,w e ɣ s aː j e t i,,
5557,1,1457,1378,,17,veːlum,v eː l u m,,
